Order Date,Order Priority,Ship Type,City,State,Country,Region,Segment,Super Category,Category,Price,Operational/ Production Cost,Selling Price,Discount,Shipping Cost,Sales (shipping price included),Profit,Quantity
07-07-2016,Low,Standard Delivery,Raipur,Chhattisgarh,India,Central Asia,Retail,Baby Care , Infant Wear ,142.9411765,67.47058824,71.47058824,71.47058824,-1,70.47058824,4,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Clothing , Men's Clothing ,323.3333333,,245,78.33333333,-1,244,1,1
07-07-2016,High,Next Day,Rajshahi,Rajshahi,Bangladesh,Central Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,1,295.0196078,2,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Jewellery , Necklaces & Chains ,114.7058824,59.47058824,76.47058824,38.23529412,2,78.47058824,17,1
07-07-2016,High,Next Day,Rajshahi,Rajshahi,Bangladesh,Central Asia,Retail,Jewellery , Necklaces & Chains ,68.52941176,21.11764706,39.11764706,29.41176471,1,40.11764706,18,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Jewellery , Necklaces & Chains ,102.254902,38.82352941,53.82352941,48.43137255,1,54.82352941,15,1
07-07-2016,Low,Standard Delivery,Raipur,Chhattisgarh,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,107.6470588,55.52941176,68.52941176,39.11764706,1,69.52941176,13,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Jewellery , Necklaces & Chains ,117.5490196,84.03921569,98.03921569,19.50980392,-1,97.03921569,14,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Home Decor & Festive Needs , Table Decor & Handicrafts ,166.5686275,94.03921569,98.03921569,68.52941176,-1,97.03921569,4,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,430.7843137,270.8235294,283.8235294,146.9607843,0,283.8235294,13,1
07-07-2016,High,Next Day,Rajshahi,Rajshahi,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,430.7843137,266.8235294,283.8235294,146.9607843,0,283.8235294,17,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,470.3921569,260.4117647,274.4117647,195.9803922,2,276.4117647,14,1
07-07-2016,Low,Standard Delivery,Raipur,Chhattisgarh,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,430.7843137,270.8235294,283.8235294,146.9607843,-1,282.8235294,13,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,382.3529412,227.0980392,245.0980392,137.254902,0,245.0980392,18,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Office Supplies,Art,1034.2554,903.0282,1034.2554,0,102.5563,1136.8117,131.2272,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Furniture,Chairs,597.4623,456.6314,597.4623,0,36.5221,633.9844,140.8309,1
07-07-2016,High,Next Day,Rajshahi,Rajshahi,Bangladesh,Central Asia,Whole Sale,Furniture,Furnishings,1811.9448,1677.6332,1811.9448,0,706.9585,2518.9033,134.3116,1
07-07-2016,Low,Standard Delivery,Raipur,Chhattisgarh,India,Central Asia,Retail,Office Supplies,Paper,1316.0574,1230.3952,1316.0574,0,84.7509,1400.8083,85.6622,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Technology,Phones,11177.8656,10613.14,11177.8656,0,1559.024,12736.8896,564.7256,1
07-07-2016,Moderate,Named Day,Chittagong,Chittagong,Bangladesh,Central Asia,Retail,Office Supplies,Supplies,634.9658,351.3412,634.9658,0,27.0586,662.0244,283.6246,1
08-07-2016,Low,Standard Delivery,Weihai,Shandong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,1,295.0196078,3,1
08-07-2016,Low,Standard Delivery,Weihai,Shandong,China,North Asia,Retail,Computers , Network Components ,740.0980392,516.3137255,529.3137255,210.7843137,1,530.3137255,13,1
08-07-2016,Low,Standard Delivery,Weihai,Shandong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,178.9803922,195.9803922,165.1960784,0,195.9803922,17,1
08-07-2016,Low,Standard Delivery,Weihai,Shandong,China,North Asia,Retail,Office Supplies,Paper,785.9612,470.2308,785.9612,0,40.3776,826.3388,315.7304,1
09-07-2016,Extreme,Same Day,Changchun,Jilin,China,North Asia,Retail,Home Furnishing , Bed Linen ,440.9803922,280.0196078,294.0196078,146.9607843,-1,293.0196078,14,1
09-07-2016,Extreme,Same Day,Changchun,Jilin,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,0,294.0196078,3,1
09-07-2016,Extreme,Same Day,Changchun,Jilin,China,North Asia,Retail,Jewellery , Necklaces & Chains ,88.03921569,41.7254902,58.7254902,29.31372549,1,59.7254902,17,1
09-07-2016,Extreme,Same Day,Changchun,Jilin,China,North Asia,Retail,Office Supplies,Labels,154.5004,113.2816,147.4904,7.01,11.0758,151.5562,34.2088,1
11-07-2016,Low,Standard Delivery,Zhuhai,Guangdong,China,North Asia,Retail,Kitchen & Dining , Consumables & Disposables ,362.5490196,289.0196078,294.0196078,68.52941176,0,294.0196078,5,1
11-07-2016,Low,Standard Delivery,Zhuhai,Guangdong,China,North Asia,Retail,Home Improvement , Electricals ,97.25490196,41.01960784,54.01960784,43.23529412,0,54.01960784,13,1
11-07-2016,Low,Standard Delivery,Zhuhai,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,91.76470588,41.54901961,57.54901961,34.21568627,1,58.54901961,16,1
11-07-2016,Low,Standard Delivery,Zhuhai,Guangdong,China,North Asia,Retail,Office Supplies,Fasteners,295.822,272.8993,288.812,7.01,27.5493,309.3513,15.9127,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Home Furnishing , Bed Linen ,431.1764706,269.2156863,284.2156863,146.9607843,1,285.2156863,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Home Furnishing , Bed Linen ,509.2156863,378.0588235,392.0588235,117.1568627,2,394.0588235,14,1
12-07-2016,Low,Standard Delivery,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Home Furnishing , Bed Linen ,539.0196078,377.0588235,392.0588235,146.9607843,0,392.0588235,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Home Furnishing , Bed Linen ,587.0588235,426.0784314,441.0784314,145.9803922,1,442.0784314,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Beauty and Personal Care , Combos and Kits ,117.254902,65.33333333,68.33333333,48.92156863,-1,67.33333333,3,1
12-07-2016,Low,Standard Delivery,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Kitchen & Dining , Containers & Bottles ,52.74509804,26.31372549,29.31372549,23.43137255,1,30.31372549,3,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Home Improvement , Electricals ,65.09803922,19.47058824,36.47058824,28.62745098,0,36.47058824,17,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Baby Care , Infant Wear ,142.9411765,67.47058824,71.47058824,71.47058824,2,73.47058824,4,1
12-07-2016,Low,Standard Delivery,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Home Furnishing , Kitchen & Dining Linen ,284.2156863,181.0784314,196.0784314,88.1372549,1,197.0784314,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,1,295.0196078,2,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,323.3333333,,245,78.33333333,2,247,2,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,0,294.0196078,3,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,-1,293.0196078,1,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,323.3333333,,245,78.33333333,0,245,1,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,1,295.0196078,3,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,1,295.0196078,3,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,0,294.0196078,3,1
12-07-2016,Low,Standard Delivery,Wuhan,Hubei,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,1,295.0196078,3,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,-1,293.0196078,2,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,391.9607843,,294.0196078,97.94117647,-1,293.0196078,2,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,81.96078431,25.98039216,40.98039216,40.98039216,0,40.98039216,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,39.70588235,8.058823529,22.05882353,17.64705882,2,24.05882353,14,1
12-07-2016,Low,Standard Delivery,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Jewellery , Necklaces & Chains ,146.8627451,92.74509804,107.745098,39.11764706,2,109.745098,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,164.7058824,102.6470588,117.6470588,47.05882353,2,119.6470588,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,73.33333333,30.92156863,48.92156863,24.41176471,1,49.92156863,18,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,78.03921569,35.82352941,53.82352941,24.21568627,-1,52.82352941,18,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,70.88235294,33.92156863,48.92156863,21.96078431,1,49.92156863,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,146.8627451,93.74509804,107.745098,39.11764706,2,109.745098,14,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,102.745098,53.52941176,68.52941176,34.21568627,-1,67.52941176,15,1
12-07-2016,Low,Standard Delivery,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Jewellery , Necklaces & Chains ,84.90196078,32.52941176,48.52941176,36.37254902,-1,47.52941176,16,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,146.8627451,84.94117647,97.94117647,48.92156863,2,99.94117647,13,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,48.82352941,12.31372549,29.31372549,19.50980392,1,30.31372549,17,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,156.7647059,90.84313725,107.8431373,48.92156863,-1,106.8431373,17,1
12-07-2016,Low,Standard Delivery,Wuhan,Hubei,China,North Asia,Retail,Jewellery , Necklaces & Chains ,49.01960784,11.50980392,24.50980392,24.50980392,1,25.50980392,13,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Computers , Network Components ,1161.764706,611.4509804,627.4509804,534.3137255,-1,626.4509804,16,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Computers , Network Components ,3823.529412,2044.823529,2058.823529,1764.705882,0,2058.823529,14,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Home Decor & Festive Needs , Table Decor & Handicrafts ,157.5490196,87.17647059,91.17647059,66.37254902,1,92.17647059,4,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,180.9803922,195.9803922,165.1960784,1,196.9803922,15,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,372.3529412,230,245,127.3529412,0,245,15,1
12-07-2016,Low,Standard Delivery,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,450.3921569,267.8235294,283.8235294,166.5686275,0,283.8235294,16,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,479.9019608,266.8235294,283.8235294,196.0784314,2,285.8235294,17,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,179.9803922,195.9803922,165.1960784,0,195.9803922,16,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,182.9803922,195.9803922,165.1960784,2,197.9803922,13,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,177.9803922,195.9803922,165.1960784,2,197.9803922,18,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,181.9803922,195.9803922,165.1960784,2,197.9803922,14,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,178.9803922,195.9803922,165.1960784,-1,194.9803922,17,1
12-07-2016,Low,Standard Delivery,Wuhan,Hubei,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,180.9803922,195.9803922,165.1960784,2,197.9803922,15,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,479.9019608,269.8235294,283.8235294,196.0784314,1,284.8235294,14,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,450.3921569,267.8235294,283.8235294,166.5686275,2,285.8235294,16,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Footwear , Women's Footwear ,146.8627451,93.94117647,97.94117647,48.92156863,1,98.94117647,4,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Footwear , Women's Footwear ,107.6470588,65.52941176,68.52941176,39.11764706,1,69.52941176,3,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Office Supplies,Binders,374.7546,314.3284,374.7546,0,49.2803,424.0349,60.4262,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Furniture,Chairs,3260.6314,2919.3145,3253.6214,7.01,499.3223,3745.9337,334.3069,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Furniture,Chairs,1208.6642,961.4916,1201.6542,7.01,238.6905,1433.3347,240.1626,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Furniture,Chairs,985.5359,983.7133,985.5359,0,80.2645,1065.8004,1.8226,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Technology,Copiers,3393.4008,1751.3784,3393.4008,0,274.3013,3667.7021,1642.0224,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Office Supplies,Envelopes,1016.0995,715.02,1016.0995,0,210.0897,1226.1892,301.0795,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Office Supplies,Fasteners,250.1869,239.4616,250.1869,0,16.123,266.3099,10.7253,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Corporate,Office Supplies,Fasteners,422.7731,333.3255,422.7731,0,7.4306,430.2037,89.4476,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Technology,Machines,1690.111,1170.3896,1690.111,0,105.2902,1795.4012,519.7214,1
12-07-2016,Low,Standard Delivery,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Office Supplies,Paper,791.429,452.4955,784.419,7.01,50.6122,828.0212,331.9235,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Technology,Phones,3259.9304,2681.4652,3252.9204,7.01,379.7317,3625.6421,571.4552,1
12-07-2016,Low,Standard Delivery,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Technology,Phones,3322.3194,3171.7446,3315.3094,7.01,364.2396,3672.539,143.5648,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Corporate,Technology,Phones,1204.9489,935.9752,1204.9489,0,90.0084,1294.9573,268.9737,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Office Supplies,Storage,736.05,729.3204,736.05,0,44.7238,780.7738,6.7296,1
12-07-2016,Low,Standard Delivery,Wuhan,Hubei,China,North Asia,Whole Sale,Office Supplies,Storage,225.3014,240.5131,214.7864,10.515,26.638,230.9094,-25.7267,1
12-07-2016,Moderate,Named Day,Foshan,Guangdong,China,North Asia,Corporate,Office Supplies,Storage,244.4387,165.0154,244.4387,0,11.5665,256.0052,79.4233,1
12-07-2016,High,Next Day,Wuchuan,Guangdong,China,North Asia,Retail,Office Supplies,Supplies,394.3826,316.7819,394.3826,0,58.5335,452.9161,77.6007,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Home Furnishing , Kitchen & Dining Linen ,146.9607843,82.03921569,98.03921569,48.92156863,1,99.03921569,16,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Home Furnishing , Kitchen & Dining Linen ,259.7058824,163.4705882,176.4705882,83.23529412,0,176.4705882,13,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Jewellery , Necklaces & Chains ,54.80392157,16.21568627,34.21568627,20.58823529,1,35.21568627,18,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Jewellery , Necklaces & Chains ,63.52941176,20.21568627,34.21568627,29.31372549,2,36.21568627,14,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Computers , Network Components ,2177.45098,1246.705882,1264.705882,912.745098,2,1266.705882,18,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Toys & School Supplies , School Supplies ,102.745098,73.33333333,78.33333333,24.41176471,2,80.33333333,5,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,231.372549,119.3529412,132.3529412,99.01960784,-1,131.3529412,13,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,361.1764706,178.9803922,195.9803922,165.1960784,2,197.9803922,17,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,264.6078431,142.8627451,156.8627451,107.745098,-1,155.8627451,14,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Office Supplies,Fasteners,344.892,247.0324,344.892,0,8.5522,353.4442,97.8596,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Office Supplies,Labels,320.7075,203.29,313.6975,7.01,21.1001,327.7876,110.4075,1
05-08-2016,Low,Standard Delivery,Chongqing,Chongqing,China,North Asia,Retail,Technology,Machines,3637.5591,3651.5791,3637.5591,0,142.9339,3780.493,-14.02,1
06-08-2016,High,Next Day,Meerut,Uttar Pradesh,India,Central Asia,Retail,Kitchen & Dining , Containers & Bottles ,99.90196078,54.82352941,58.82352941,41.07843137,1,59.82352941,4,1
06-08-2016,High,Next Day,Meerut,Uttar Pradesh,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,73.33333333,30.92156863,48.92156863,24.41176471,-1,47.92156863,18,1
06-08-2016,High,Next Day,Meerut,Uttar Pradesh,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,430.7843137,266.8235294,283.8235294,146.9607843,2,285.8235294,17,1
06-08-2016,High,Next Day,Meerut,Uttar Pradesh,India,Central Asia,Retail,Office Supplies,Envelopes,723.7124,429.8532,723.7124,0,294.2798,1017.9922,293.8592,1
08-08-2016,Low,Standard Delivery,Changzhou,Jiangsu,China,North Asia,Retail,Home Furnishing , Bed Linen ,440.9803922,278.0196078,294.0196078,146.9607843,-1,293.0196078,16,1
